catagory,title,link
environment,Huge amount of timber decaying,https://thehimalayantimes.com/environment/huge-amount-of-timber-decaying
environment,"Rain, snow forecast until Wednesday",https://thehimalayantimes.com/environment/rain-snow-forecast-until-wednesday
environment,Illegal riverbed mining continues unabated in Palpa,https://thehimalayantimes.com/environment/illegal-riverbed-mining-continues-unabated-in-palpa
environment,Poor weather hampers search and rescue efforts at Indonesia volcano,https://thehimalayantimes.com/environment/poor-weather-hampers-search-and-rescue-efforts-at-indonesia-volcano
environment,Many local levels yet to appoint information officer,https://thehimalayantimes.com/environment/many-local-levels-yet-to-appoint-information-officer
environment,Light snowfall forecast in mountainous regions,https://thehimalayantimes.com/environment/light-snowfall-forecast-in-mountainous-regions
environment,"Zonta Club launches 'Kahile Kahi Hoina, Kahile Pani Hundaina' campaign against GBV, child marriage",https://thehimalayantimes.com/environment/zonta-club-launches-kahile-kahi-hoina-kahile-pani-hundaina-campaign-against-gbv-child-marriage
environment,Kathmandu Valley experiences year's coldest day so far today,https://thehimalayantimes.com/environment/kathmandu-valley-experiences-years-coldest-day-so-far-today
environment,India temporarily shuts five coal-fired power plants around New Delhi,https://thehimalayantimes.com/environment/india-temporarily-shuts-five-coal-fired-power-plants-around-new-delhi
environment,India's top court orders 'work from home' over pollution in capital,https://thehimalayantimes.com/environment/indias-top-court-orders-work-from-home-over-pollution-in-capital
environment,Smog chokes Indian capital as air pollution levels soar,https://thehimalayantimes.com/environment/smog-chokes-indian-capital-as-air-pollution-levels-soar
environment,UN climate agreement clinched after late drama over coal,https://thehimalayantimes.com/environment/un-climate-agreement-clinched-after-late-drama-over-coal
environment,"New Delhi vows, as it does each year, to clean its filthy air",https://thehimalayantimes.com/environment/new-delhi-vows-as-it-does-each-year-to-clean-its-filthy-air
environment,Light to rain forecast in hilly areas,https://thehimalayantimes.com/environment/light-to-rain-forecast-in-hilly-areas
environment,"UN: Greenhouse gas levels hit a new record, cuts fall short",https://thehimalayantimes.com/environment/un-greenhouse-gas-levels-hit-a-new-record-cuts-fall-short
environment,Saudi Arabia pledges 2060 target of net-zero emissions,https://thehimalayantimes.com/environment/saudi-arabia-pledges-2060-target-of-net-zero-emissions
environment,"Three killed, 23 missing in Sudurpaschim",https://thehimalayantimes.com/environment/three-killed-23-missing-in-sudurpaschim
environment,COVID-19 inoculation campaign coverage exceeds target,https://thehimalayantimes.com/environment/covid-19-inoculation-campaign-coverage-exceeds-target
environment,42 hurt in Nawalpur bus accident,https://thehimalayantimes.com/environment/42-hurt-in-nawalpur-bus-accident
environment,Sub-station construction at Nawalpur in final stage,https://thehimalayantimes.com/environment/sub-station-construction-at-nawalpur-in-final-stage
environment,Facebook to change rules on attacking public figures on its platforms,https://thehimalayantimes.com/environment/facebook-to-change-rules-on-attacking-public-figures-on-its-platforms
environment,"No end in sight for deforestation, as national goals and funding fall short",https://thehimalayantimes.com/environment/no-end-in-sight-for-deforestation-as-national-goals-and-funding-fall-short
environment,Energy Minister urges entrepreneurs to build infrastructure to replace LPG with electricity,https://thehimalayantimes.com/environment/energy-minister-urges-entrepreneurs-to-build-infrastructure-to-replace-lpg-with-electricity
environment,"CM, ministers, PA members pocket Dashain allowance in Sudurpaschim",https://thehimalayantimes.com/environment/cm-ministers-pa-members-pocket-dashain-allowance-in-sudurpaschim
environment,World Habitat Day observed,https://thehimalayantimes.com/environment/world-habitat-day-observed
environment,"Dark future? Climate change fuels higher heat, flood threats for children",https://thehimalayantimes.com/environment/dark-future-climate-change-fuels-higher-heat-flood-threats-for-children
environment,Thunberg and other youth activists meet Draghi to push on climate talks,https://thehimalayantimes.com/environment/thunberg-and-other-youth-activists-meet-draghi-to-push-on-climate-talks
environment,PM calls for renewed global partnership to build greener world,https://thehimalayantimes.com/environment/pm-calls-for-renewed-global-partnership-to-build-greener-world
environment,83pc missing kids reunited with families,https://thehimalayantimes.com/environment/83pc-missing-kids-reunited-with-families
environment,Flood victims staying on encroached forest land for years,https://thehimalayantimes.com/environment/flood-victims-staying-on-encroached-forest-land-for-years
environment,Pond construction drive in Tanahun community forests to mitigate human-wildlife conflict,https://thehimalayantimes.com/environment/pond-construction-drive-in-tanahun-community-forests-to-mitigate-human-wildlife-conflict
environment,Note sent to India on Dhami's death,https://thehimalayantimes.com/environment/note-sent-to-india-on-dhamis-death
environment,Monsoon activities to intensify throughout country,https://thehimalayantimes.com/environment/monsoon-activities-to-intensify-throughout-country
environment,'Provide relief to disaster survivors',https://thehimalayantimes.com/environment/provide-relief-to-disaster-survivors
environment,Cadres break padlock at BPKIHS,https://thehimalayantimes.com/environment/cadres-break-padlock-at-bpkihs
environment,Midnight flash flood wreak havoc in valley,https://thehimalayantimes.com/environment/midnight-flash-flood-wreak-havoc-in-valley
environment,Languages recommended for official use,https://thehimalayantimes.com/environment/languages-recommended-for-official-use
environment,Philippines to lift coronavirus travel ban on 10 countries including Nepal,https://thehimalayantimes.com/environment/philippines-to-lift-coronavirus-travel-ban-on-10-countries-including-nepal
environment,"'Investment in nutrition, immunisation yields over 16 times results'",https://thehimalayantimes.com/environment/investment-in-nutrition-immunisation-yields-over-16-times-results
environment,All public entities told to ensure transparency in procurement,https://thehimalayantimes.com/environment/all-public-entities-told-to-ensure-transparency-in-procurement
environment,"94 killed, 44 missing in monsoon disasters",https://thehimalayantimes.com/environment/94-killed-44-missing-in-monsoon-disasters
environment,Nearly 120 people feared dead this monsoon,https://thehimalayantimes.com/environment/nearly-120-people-feared-dead-this-monsoon
environment,Brazil water survey heightens alarm over extreme drought,https://thehimalayantimes.com/environment/brazil-water-survey-heightens-alarm-over-extreme-drought
environment,'Utilise amount collected as pollution control fee',https://thehimalayantimes.com/environment/utilise-amount-collected-as-pollution-control-fee
environment,Rain to continue for some more days,https://thehimalayantimes.com/environment/rain-to-continue-for-some-more-days
environment,"Flood sweeps away one house, leaves 45 more at risk",https://thehimalayantimes.com/environment/flood-sweeps-away-one-house-leaves-45-more-at-risk
environment,Oli calls for feasibility study for petroleum,https://thehimalayantimes.com/environment/oli-calls-for-feasibility-study-for-petroleum
environment,NEA launching 'Bright and Clean City Campaign',https://thehimalayantimes.com/environment/nea-launching-bright-and-clean-city-campaign
environment,Deforestation intensified in Rautahat,https://thehimalayantimes.com/environment/deforestation-intensified-in-rautahat
environment,'Multiple natural calamities caused Melamchi havoc',https://thehimalayantimes.com/environment/multiple-natural-calamities-caused-melamchi-havoc
environment,Country to see rainfall through most of coming week,https://thehimalayantimes.com/environment/country-to-see-rainfall-through-most-of-coming-week
environment,UN sounds clarion call over humans 'irreversible' impact on climate,https://thehimalayantimes.com/environment/un-sounds-clarion-call-over-humans-irreversible-impact-on-climate
environment,COVID worsens malnutrition in Bajura village,https://thehimalayantimes.com/environment/covid-worsens-malnutrition-in-bajura-village
environment,Agenda to ensure smooth functioning of govt unveiled,https://thehimalayantimes.com/environment/agenda-to-ensure-smooth-functioning-of-govt-unveiled
environment,UN condemns Zimbabwe child marriages as girl dies after giving birth,https://thehimalayantimes.com/environment/un-condemns-zimbabwe-child-marriages-as-girl-dies-after-giving-birth
environment,Melting ice imperils 98% of Emperor penguin colonies by 2100,https://thehimalayantimes.com/environment/melting-ice-imperils-98-of-emperor-penguin-colonies-by-2100
environment,Twenty-six lives lost in risky river crossings in Darchula in last 27 years,https://thehimalayantimes.com/environment/twenty-six-lives-lost-in-risky-river-crossings-in-darchula-in-last-27-years
environment,Extreme weather renews focus on climate change as scientists update forecasts,https://thehimalayantimes.com/environment/extreme-weather-renews-focus-on-climate-change-as-scientists-update-forecasts
environment,Locals spending sleepless nights in fear of flood in Kailali,https://thehimalayantimes.com/environment/locals-spending-sleepless-nights-in-fear-of-flood-in-kailali
environment,"As temperatures rise, 'aliens' threaten CNP",https://thehimalayantimes.com/environment/as-temperatures-rise-aliens-threaten-cnp
environment,Erosion puts human settlement at risk in Bajura,https://thehimalayantimes.com/environment/erosion-puts-human-settlement-at-risk-in-bajura
environment,Municipal areas in Kailali district inundated with monsoon-fed river entering human settlement,https://thehimalayantimes.com/environment/municipal-areas-in-kailali-district-inundated-with-monsoon-fed-river-entering-human-settlement
environment,Fall armyworm infests maize crops,https://thehimalayantimes.com/environment/fall-armyworm-infests-maize-crops
environment,15-year-old Bajura child struggling for life,https://thehimalayantimes.com/environment/15-year-old-bajura-child-struggling-for-life
environment,Italy crowned European champions after shootout win over England,https://thehimalayantimes.com/environment/italy-crowned-european-champions-after-shootout-win-over-england
environment,Paani project takes initiatives to protect local fish in Bajhang,https://thehimalayantimes.com/environment/paani-project-takes-initiatives-to-protect-local-fish-in-bajhang
environment,England into Euros final after ending Danish dream run,https://thehimalayantimes.com/environment/england-into-euros-final-after-ending-danish-dream-run
environment,Australian envoy hands over medical equipment to TUTH,https://thehimalayantimes.com/environment/australian-envoy-hands-over-medical-equipment-to-tuth
environment,"Rain continues, forecast for three more days of rainfall",https://thehimalayantimes.com/environment/rain-continues-forecast-for-three-more-days-of-rainfall
environment,Nepalis stranded on Indian border adjacent to Rautahat,https://thehimalayantimes.com/environment/nepalis-stranded-on-indian-border-adjacent-to-rautahat
environment,'Media Mission' to promote Dhorpatan in Baglung,https://thehimalayantimes.com/environment/media-mission-to-promote-dhorpatan-in-baglung
environment,"Landslide damages seven houses in Raksirang, Kailash RMs",https://thehimalayantimes.com/environment/landslide-damages-seven-houses-in-raksirang-kailash-rms
environment,Over 300 homes inundated in Province 1,https://thehimalayantimes.com/environment/over-300-homes-inundated-in-province-1
environment,"Prithvi Highway caves in, one-way traffic allowed",https://thehimalayantimes.com/environment/prithvi-highway-caves-in-one-way-traffic-allowed
environment,Floods inundate 300 houses in Saptari,https://thehimalayantimes.com/environment/floods-inundate-300-houses-in-saptari
environment,Deluge damages bridge in Udayapur,https://thehimalayantimes.com/environment/deluge-damages-bridge-in-udayapur
environment,Floodwater destroys paddy fields in Parsa,https://thehimalayantimes.com/environment/floodwater-destroys-paddy-fields-in-parsa
environment,Meteorological Forecasting Division issues heavy-rain alert,https://thehimalayantimes.com/environment/meteorological-forecasting-division-issues-heavy-rain-alert
environment,Incessant rainfall causes traffic disruption at several parts of Makawanpur,https://thehimalayantimes.com/environment/incessant-rainfall-causes-traffic-disruption-at-several-parts-of-makawanpur
environment,"Olangchungola, Yangma locals get food stuff",https://thehimalayantimes.com/environment/olangchungola-yangma-locals-get-food-stuff
environment,Two held with tiger skin in Banke,https://thehimalayantimes.com/environment/two-held-with-tiger-skin-in-banke
environment,"Floods, landslides throw life out of gear",https://thehimalayantimes.com/environment/floods-landslides-throw-life-out-of-gear
environment,"Flood, heavy rainfall forecast for next three days",https://thehimalayantimes.com/environment/flood-heavy-rainfall-forecast-for-next-three-days
environment,Landslide blocks Mahakali Highway,https://thehimalayantimes.com/environment/landslide-blocks-mahakali-highway
environment,Melamchi suffers damage worth Rs 1bn,https://thehimalayantimes.com/environment/melamchi-suffers-damage-worth-rs-1bn
environment,28 local level wards at high risk of landslide in Baglung,https://thehimalayantimes.com/environment/28-local-level-wards-at-high-risk-of-landslide-in-baglung
environment,More than 40 people feared dead in monsoon related disasters in one week,https://thehimalayantimes.com/environment/more-than-40-people-feared-dead-in-monsoon-related-disasters-in-one-week
environment,Haphazard construction of roads increases risk,https://thehimalayantimes.com/environment/haphazard-construction-of-roads-increases-risk
environment,"Water-level increases in Mahakali river, locals urged to stay alert",https://thehimalayantimes.com/environment/water-level-increases-in-mahakali-river-locals-urged-to-stay-alert
environment,Construction work on river banks continues,https://thehimalayantimes.com/environment/construction-work-on-river-banks-continues
health,"Over 40,000 left out children administered vaccines",https://thehimalayantimes.com/health/over-40000-left-out-children-administered-vaccines
health,50 percent of patients visiting hospitals found suffering from conjunctivitis,https://thehimalayantimes.com/health/50-percent-of-patients-visiting-hospitals-found-suffering-from-conjunctivitis
health,'Role of three-tier government important to control dengue',https://thehimalayantimes.com/health/role-of-three-tier-government-important-to-control-dengue
health,'Govt priority is to build health infrastructure',https://thehimalayantimes.com/health/govt-priority-is-to-build-health-infrastructure
health,Dengue fever: Serotype-2 more active in Nepal,https://thehimalayantimes.com/health/dengue-fever-serotype-2-more-active-in-nepal
health,'Disclose details of patients getting free medical services',https://thehimalayantimes.com/health/disclose-details-of-patients-getting-free-medical-services
health,Dangerous fungus is becoming more prevalent. Scientists believe climate change could be to blame,https://thehimalayantimes.com/health/dangerous-fungus-is-becoming-more-prevalent-scientists-believe-climate-change-could-be-to-blame
health,Bergen gears up to Host International Conference Commemorating 150th Anniversary of Leprosy Bacillus Discovery,https://thehimalayantimes.com/health/bergen-gears-up-to-host-international-conference-commemorating-150th-anniversary-of-leprosy-bacillus-discovery
health,Measles-Rubella vaccination drive in Kanchanpur from today,https://thehimalayantimes.com/health/measles-rubella-vaccination-drive-in-kanchanpur-from-today
health,Loneliness poses risks as deadly as smoking: surgeon general,https://thehimalayantimes.com/health/loneliness-poses-risks-as-deadly-as-smoking-surgeon-general
health,Ministry recommends seven-day isolation for COVID-19 infection,https://thehimalayantimes.com/health/ministry-recommends-seven-day-isolation-for-covid-19-infection
health,Covid-19-infected woman dies at Seti Provincial Hospital,https://thehimalayantimes.com/health/covid-19-infected-woman-dies-at-seti-provincial-hospital
health,Government directs health facilities to be prepared for possible COVID-19 risk,https://thehimalayantimes.com/health/government-directs-health-facilities-to-be-prepared-for-possible-covid-19-risk
health,Ministry urges all to get vaccinated in wake of increasing COVID infections,https://thehimalayantimes.com/health/ministry-urges-all-to-get-vaccinated-in-wake-of-increasing-covid-infections
health,"Over 2,800 pigs die due to swine fever",https://thehimalayantimes.com/health/over-2800-pigs-die-due-to-swine-fever
health,Bivalent vaccine arrives in Nepal,https://thehimalayantimes.com/health/bivalent-vaccine-arrives-in-nepal
health,"Manage COVID-19 booster dose, says health minister",https://thehimalayantimes.com/health/manage-covid-19-booster-dose-says-health-minister
health,MoHP urges people to wear mask in public places,https://thehimalayantimes.com/health/mohp-urges-people-to-wear-mask-in-public-places
health,No new variant of virus recorded: Health ministry,https://thehimalayantimes.com/health/no-new-variant-of-virus-recorded-health-ministry
health,Mechanisms needed to ensure reproductive health rights,https://thehimalayantimes.com/health/mechanisms-needed-to-ensure-reproductive-health-rights
health,"Dengue cases cross 2,000 in Chitwan",https://thehimalayantimes.com/health/dengue-cases-cross-2000-in-chitwan
health,"Bagmati province reports over 27,000 dengue cases",https://thehimalayantimes.com/health/bagmati-province-reports-over-27000-dengue-cases
health,Chitwan reports 230 cases of scrub typhus,https://thehimalayantimes.com/health/chitwan-reports-230-cases-of-scrub-typhus
health,39 new COVID cases detected in a day,https://thehimalayantimes.com/health/39-new-covid-cases-detected-in-a-day
health,Dengue: A public health concern,https://thehimalayantimes.com/health/dengue-a-public-health-concern
health,"Polio detected in NYC's sewage, suggesting virus circulating",https://thehimalayantimes.com/health/polio-detected-in-nycs-sewage-suggesting-virus-circulating
health,New coronavirus mutant raises concerns in India and beyond,https://thehimalayantimes.com/health/new-coronavirus-mutant-raises-concerns-in-india-and-beyond
health,"Monkeypox cases triple in Europe, WHO says, Africa concerned",https://thehimalayantimes.com/health/monkeypox-cases-triple-in-europe-who-says-africa-concerned
health,Monkeypox not a global emergency 'at this stage': WHO panel,https://thehimalayantimes.com/health/monkeypox-not-a-global-emergency-at-this-stage-who-panel
health,India reports highest coronavirus daily cases since March 2,https://thehimalayantimes.com/health/india-reports-highest-coronavirus-daily-cases-since-march-2
health,Food shortages are next global health crisis: expert,https://thehimalayantimes.com/health/food-shortages-are-next-global-health-crisis-expert
health,"Melatonin poisoning reports are up in kids, study says",https://thehimalayantimes.com/health/melatonin-poisoning-reports-are-up-in-kids-study-says
health,Rapid rise in Mumbai pushes India's COVID numbers to month high,https://thehimalayantimes.com/health/rapid-rise-in-mumbai-pushes-indias-covid-numbers-to-month-high
health,Health agency confirms community spread of monkeypox in England,https://thehimalayantimes.com/health/health-agency-confirms-community-spread-of-monkeypox-in-england
health,"World No Tobacco Day: Annually, over 27,000 people die from consumption of tobacco products in country",https://thehimalayantimes.com/health/world-no-tobacco-day-annually-over-27000-people-die-from-consumption-of-tobacco-products-in-country
health,FACTBOX-Monkeypox cases around the world,https://thehimalayantimes.com/health/factbox-monkeypox-cases-around-the-world
health,WHO says monkeypox 'containable' as more govts start limited vaccinations,https://thehimalayantimes.com/health/who-says-monkeypox-containable-as-more-govts-start-limited-vaccinations
health,WHO expects more cases of monkeypox to emerge globally,https://thehimalayantimes.com/health/who-expects-more-cases-of-monkeypox-to-emerge-globally
health,WHO calls emergency meeting as monkeypox cases top 100 in Europe,https://thehimalayantimes.com/health/who-calls-emergency-meeting-as-monkeypox-cases-top-100-in-europe
health,"EXPLAINER-Why monkeypox cases are spreading in Europe, US",https://thehimalayantimes.com/health/explainer-why-monkeypox-cases-are-spreading-in-europe-us
health,"ASD not disease, but manageable health condition",https://thehimalayantimes.com/health/asd-not-disease-but-manageable-health-condition
health,COVID's new Omicron sub-lineages can dodge immunity from past infection - study,https://thehimalayantimes.com/health/covids-new-omicron-sub-lineages-can-dodge-immunity-from-past-infection-study
health,Climate change may increase risk of new infectious diseases,https://thehimalayantimes.com/health/climate-change-may-increase-risk-of-new-infectious-diseases
health,Ministry of Health urges all to follow health safety protocols,https://thehimalayantimes.com/health/ministry-of-health-urges-all-to-follow-health-safety-protocols
health,"Abortion training under threat for med students, residents",https://thehimalayantimes.com/health/abortion-training-under-threat-for-med-students-residents
health,Anti-typhoid vaccination campaign beginning in Madhes Province,https://thehimalayantimes.com/health/anti-typhoid-vaccination-campaign-beginning-in-madhes-province
health,"Nearly half of all pregnancies are unintended-a global crisis, says new UNFPA report",https://thehimalayantimes.com/health/nearly-half-of-all-pregnancies-are-unintended-a-global-crisis-says-new-unfpa-report
health,Government plans nationwide typhoid vaccination for children,https://thehimalayantimes.com/health/government-plans-nationwide-typhoid-vaccination-for-children
health,Tuberculosis still remains a public health issue in Nepal,https://thehimalayantimes.com/health/tuberculosis-still-remains-a-public-health-issue-in-nepal
health,Pregnancy-related deaths climbed in pandemic's first year,https://thehimalayantimes.com/health/pregnancy-related-deaths-climbed-in-pandemics-first-year
health,SKorea says Omicron COVID variant 75% less likely to kill than Delta strain,https://thehimalayantimes.com/health/skorea-says-omicron-covid-variant-75-less-likely-to-kill-than-delta-strain
health,Omicron threat remains high in east Europe - WHO,https://thehimalayantimes.com/health/omicron-threat-remains-high-in-east-europe-who
health,"Health ministry directs local levels, DHOs to provide vaccine details",https://thehimalayantimes.com/health/health-ministry-directs-local-levels-dhos-to-provide-vaccine-details
health,UK scientists look to repurpose existing antiviral drugs for COVID,https://thehimalayantimes.com/health/uk-scientists-look-to-repurpose-existing-antiviral-drugs-for-covid
health,Thailand first in Asia to move to decriminalize marijuana,https://thehimalayantimes.com/health/thailand-first-in-asia-to-move-to-decriminalize-marijuana
health,Stronger evidence linking virus to multiple sclerosis: study,https://thehimalayantimes.com/health/stronger-evidence-linking-virus-to-multiple-sclerosis-study
health,"Medicare limits coverage of $28,000-a-year Alzheimer's drug",https://thehimalayantimes.com/health/medicare-limits-coverage-of-28000-a-year-alzheimers-drug
health,Jake's mice: Searching for answers to the puzzle of autism,https://thehimalayantimes.com/health/jakes-mice-searching-for-answers-to-the-puzzle-of-autism
health,China's Sinovac COVID-19 booster weaker against Omicron: Hong Kong study,https://thehimalayantimes.com/health/chinas-sinovac-covid-19-booster-weaker-against-omicron-hong-kong-study
health,Moderna says booster dose of its COVID-19 vaccine appears protective vs. Omicron,https://thehimalayantimes.com/health/moderna-says-booster-dose-of-its-covid-19-vaccine-appears-protective-vs-omicron
health,New data shows GSK-Vir drug works against all Omicron mutations,https://thehimalayantimes.com/health/new-data-shows-gsk-vir-drug-works-against-all-omicron-mutations
health,"Omicron poses a very high risk globally, warns WHO",https://thehimalayantimes.com/health/omicron-poses-a-very-high-risk-globally-warns-who
health,WHO meeting on Friday to designate new variant B.1.1.529,https://thehimalayantimes.com/health/who-meeting-on-friday-to-designate-new-variant-b11529
health,Tobacco use declines in South-East Asia,https://thehimalayantimes.com/health/tobacco-use-declines-in-south-east-asia
health,"In Russia, 83% of COVID hospital beds are filled amid surge",https://thehimalayantimes.com/health/in-russia-83-of-covid-hospital-beds-are-filled-amid-surge
health,"Japan reports first bird flu outbreak of season, culling 143,000 chickens",https://thehimalayantimes.com/health/japan-reports-first-bird-flu-outbreak-of-season-culling-143000-chickens
health,How to help your child get the most protection out of their face mask,https://thehimalayantimes.com/health/how-to-help-your-child-get-the-most-protection-out-of-their-face-mask
health,"Global COVID-19 cases hit 250 million, eastern Europe infections at record levels",https://thehimalayantimes.com/health/global-covid-19-cases-hit-250-million-eastern-europe-infections-at-record-levels
health,Vitamin 'A' capsules to be administered to around 2.7 million children across country,https://thehimalayantimes.com/health/vitamin-a-capsules-to-be-administered-to-around-27-million-children-across-country
health,Maternal mortality rate to be studied through national census for first time,https://thehimalayantimes.com/health/maternal-mortality-rate-to-be-studied-through-national-census-for-first-time
health,Study highlights difficulty of stopping antidepressants,https://thehimalayantimes.com/health/study-highlights-difficulty-of-stopping-antidepressants
health,Children's diets could get much worse under COVID-19: UNICEF,https://thehimalayantimes.com/health/childrens-diets-could-get-much-worse-under-covid-19-unicef
health,Nipah Virus warning sounded,https://thehimalayantimes.com/health/nipah-virus-warning-sounded
health,"Scale up routine immunisation, vaccination: WHO",https://thehimalayantimes.com/health/scale-up-routine-immunisation-vaccination-who
health,"Mixing CanSinoBIO, Sinovac COVID shots induces stronger response than Sinovac alone: study",https://thehimalayantimes.com/health/mixing-cansinobio-sinovac-covid-shots-induces-stronger-response-than-sinovac-alone-study
health,Second wave of COVID pandemic severely impacted all aspects of life in Nepal,https://thehimalayantimes.com/health/second-wave-of-covid-pandemic-severely-impacted-all-aspects-of-life-in-nepal
health,"India's COVID vaccine supply jumps, raising export hopes",https://thehimalayantimes.com/health/indias-covid-vaccine-supply-jumps-raising-export-hopes
health,Japan to provide remaining doses of COVID-19 vaccine,https://thehimalayantimes.com/health/japan-to-provide-remaining-doses-of-covid-19-vaccine
health,PM urged to ensure vaccines for traders,https://thehimalayantimes.com/health/pm-urged-to-ensure-vaccines-for-traders
health,"Delta variant behind more than 80% of US cases, Fauci says",https://thehimalayantimes.com/health/delta-variant-behind-more-than-80-of-us-cases-fauci-says
health,Teku Hospital tense due to overcrowding,https://thehimalayantimes.com/health/teku-hospital-tense-due-to-overcrowding
health,"Alzheimer's drug stirs hope for patients, worry for doctors",https://thehimalayantimes.com/health/alzheimers-drug-stirs-hope-for-patients-worry-for-doctors
health,Black fungus patient operated,https://thehimalayantimes.com/health/black-fungus-patient-operated
health,People turning out in great numbers for COVID-19 jabs,https://thehimalayantimes.com/health/people-turning-out-in-great-numbers-for-covid-19-jabs
health,AstraZeneca says antibody treatment failed in preventing COVID-19 in exposed patients,https://thehimalayantimes.com/health/astrazeneca-says-antibody-treatment-failed-in-preventing-covid-19-in-exposed-patients
health,Call for more voluntary blood donation,https://thehimalayantimes.com/health/call-for-more-voluntary-blood-donation
health,FDA approves much-debated Alzheimer's drug panned by experts,https://thehimalayantimes.com/health/fda-approves-much-debated-alzheimers-drug-panned-by-experts
health,"Sinovac's COVID-19 vaccine gains China nod for emergency use in kids, adolescents",https://thehimalayantimes.com/health/sinovacs-covid-19-vaccine-gains-china-nod-for-emergency-use-in-kids-adolescents
health,WHO convenes meeting on ways to control Covid,https://thehimalayantimes.com/health/who-convenes-meeting-on-ways-to-control-covid
health,Govt urges people to take care of mental health during pandemic,https://thehimalayantimes.com/health/govt-urges-people-to-take-care-of-mental-health-during-pandemic
health,Inoculation drive for second dose of Vero Cell vaccine begins,https://thehimalayantimes.com/health/inoculation-drive-for-second-dose-of-vero-cell-vaccine-begins-today
health,New strategy to promote mental health developed,https://thehimalayantimes.com/health/new-strategy-to-promote-mental-health-developed
health,"AstraZeneca shot is good if safety issues can be overcome, US official Fauci says",https://thehimalayantimes.com/health/astrazeneca-shot-is-good-if-safety-issues-can-be-overcome-us-official-fauci-says
health,NHS England invites people aged 56 to 59 to book COVID-19 vaccinations in coming week,https://thehimalayantimes.com/health/nhs-england-invites-people-aged-56-to-59-to-book-covid-19-vaccinations-in-coming-week
health,'Yet another Covid variant identified in the UK',https://thehimalayantimes.com/health/yet-another-covid-variant-identified-in-the-uk
health,WHO authorizes AstraZeneca's COVID vaccine for emergency use,https://thehimalayantimes.com/health/who-authorizes-astrazenecas-covid-vaccine-for-emergency-use
health,Oxford University to test COVID-19 vaccine response among children for first time,https://thehimalayantimes.com/health/oxford-university-to-test-covid-19-vaccine-response-among-children-for-first-time
health,Hepatitis 'B' rampant in Dolpa district,https://thehimalayantimes.com/health/hepatitis-b-rampant-in-dolpa-district
health,Freezer failure forces health workers to administer Covid-19 vaccine on hundreds in Seattle,https://thehimalayantimes.com/heath/freezer-failure-forces-health-workers-to-administer-covid-19-vaccine-on-hundreds-in-seattle
health,No reason to avoid vaccine: AstraZeneca's Covishield has usual side-effects including fever,https://thehimalayantimes.com/heath/no-reason-to-avoid-vaccine-astrazenecas-covishield-has-usual-side-effects-including-fever
health,South African scientists discover new chemicals that kill malaria parasite,https://thehimalayantimes.com/heath/south-african-scientists-discover-new-chemicals-that-kill-malaria-parasite
health,WHO experts issue recommendations on Moderna COVID-19 vaccine,https://thehimalayantimes.com/heath/who-experts-issue-recommendations-on-moderna-covid-19-vaccine
health,"Biden's US revives support for WHO, reversing Trump retreat",https://thehimalayantimes.com/heath/bidens-us-revives-support-for-who-reversing-trump-retreat
health,UK expands vaccinations; 6 million shots given,https://thehimalayantimes.com/lifestyle/uk-expands-vaccinations-6-million-shots-given
health,UK doctors seek review of 12-week gap between vaccine doses,https://thehimalayantimes.com/lifestyle/uk-doctors-seek-review-of-12-week-gap-between-vaccine-doses
health,WHO says Pfizer deal could allow poor countries to start vaccinating in Feb.,https://thehimalayantimes.com/lifestyle/who-says-pfizer-deal-could-allow-poor-countries-to-start-vaccinating-in-feb
health,South African virus variant may resist antibody drugs; Pfizer/BioNTech vaccine seems to work vs UK variant,https://thehimalayantimes.com/lifestyle/south-african-virus-variant-may-resist-antibody-drugs-pfizer-biontech-vaccine-seems-to-work-vs-uk-variant
health,Some COVID-19 mutations may dampen vaccine effectiveness,https://thehimalayantimes.com/lifestyle/some-covid-19-mutations-may-dampen-vaccine-effectiveness
health,Pakistan approves Oxford-AstraZeneca vaccine,https://thehimalayantimes.com/lifestyle/pakistan-approves-oxford-astrazeneca-vaccine
health,"COVID-19 infection gives some immunity for at least five months, UK study finds",https://thehimalayantimes.com/lifestyle/covid-19-infection-gives-some-immunity-for-at-least-five-months-uk-study-finds
health,Critical care staff suffer trauma and severe anxiety due to COVID-19 - UK study,https://thehimalayantimes.com/lifestyle/critical-care-staff-suffer-trauma-and-severe-anxiety-due-to-covid-19-uk-study
health,COVID-19 patients still have symptoms 6 months later; interferon may be helpful treatment after all,https://thehimalayantimes.com/lifestyle/covid-19-patients-still-have-symptoms-6-months-later-interferon-may-be-helpful-treatment-after-all
health,New coronavirus strain first seen in Britain confirmed in Mexico,https://thehimalayantimes.com/lifestyle/new-coronavirus-strain-first-seen-in-britain-confirmed-in-mexico
health,"With virus surging, Biden to speed release of COVID vaccines",https://thehimalayantimes.com/lifestyle/with-virus-surging-biden-to-speed-release-of-covid-vaccines
health,WHO tells rich countries: stop cutting the vaccines queue,https://thehimalayantimes.com/lifestyle/who-tells-rich-countries-stop-cutting-the-vaccines-queue
health,Virus can damage brain without infecting it; hair loss on rise among minorities during pandemic,https://thehimalayantimes.com/lifestyle/virus-can-damage-brain-without-infecting-it-hair-loss-on-rise-among-minorities-during-pandemic
health,EU commission greenlights Moderna's COVID-19 vaccine,https://thehimalayantimes.com/lifestyle/eu-commission-greenlights-modernas-covid-19-vaccine
